Timestamp,Location,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,
9/10/2023 0:06,Sungai Besi,-87,28,1.2,1.2,
9/10/2023 0:07,Sungai Besi,-50,5,0.6,0.6,
9/10/2023 0:08,Sungai Besi,-90,29,4,4.3,
9/10/2023 0:09,Sungai Besi,-94,45,0.64,0.64,
9/10/2023 0:10,Sungai Besi,-69,9,1.2,1.3,
9/10/2023 0:11,Sungai Besi,-73,20,3,3.3,
9/10/2023 0:12,Sungai Besi,-102,99,0.001,0.002,
9/10/2023 0:13,Sungai Besi,-79,34,4.3,4.9,
9/10/2023 0:14,Sungai Besi,-120,75,0.38,0.38,
9/10/2023 0:15,Sungai Besi,-102,56,0.57,0.57,
9/10/2023 0:16,Sungai Besi,-45,45,13.7,15,
9/10/2023 0:17,Sungai Besi,-88,30,1,1,
9/10/2023 0:18,Sungai Besi,-92,25,0.8,0.8,
9/10/2023 0:19,Sungai Besi,-48,5,0.5,0.5,
9/10/2023 0:20,Sungai Besi,-66,26,11,12.3,
9/10/2023 0:21,Sungai Besi,-97,44,0.67,0.67,
9/10/2023 0:22,Sungai Besi,-103,14,0.3,0.3,
9/10/2023 0:23,Sungai Besi,-85,23,0.115,0.14,
9/10/2023 0:24,Sungai Besi,-104,59,0.54,0.54,
9/10/2023 0:25,Sungai Besi,-43,45,6.1,6.4,
9/10/2023 0:26,Sungai Besi,-62,6,0.8,0.9,
9/10/2023 0:27,Sungai Besi,-67,24,11.2,12.5,
9/10/2023 0:28,Sungai Besi,-85,19,0.15,0.175,
9/10/2023 0:29,Sungai Besi,-105,56,1.8,2.3,
9/10/2023 0:30,Sungai Besi,-114,69,0.44,0.44,
9/10/2023 0:31,Sungai Besi,-86,37,3.7,4.2,
9/10/2023 0:32,Sungai Besi,-63,27,11.9,13.2,
9/10/2023 0:33,Sungai Besi,-97,44,0.67,0.67,
9/10/2023 0:34,Sungai Besi,-50,38,5.4,5.7,
9/10/2023 0:35,Sungai Besi,-103,13,0.3,0.3,
9/10/2023 0:36,Sungai Besi,-106,51,1.7,2.1,
9/10/2023 0:37,Sungai Besi,-57,5,0.7,0.8,
9/10/2023 0:38,Sungai Besi,-66,23,11.4,12.7,
9/10/2023 0:39,Sungai Besi,-59,49,0.000001,0.01,
9/10/2023 0:40,Sungai Besi,-91,48,0.6,0.6,
9/10/2023 0:41,Sungai Besi,-87,32,3.7,4,
9/10/2023 0:42,Sungai Besi,-65,24,11.6,12.9,
9/10/2023 0:43,Sungai Besi,-104,11,0.2,0.2,
9/10/2023 0:44,Sungai Besi,-84,33,3.4,3.7,
9/10/2023 0:45,Sungai Besi,-110,0.000001,0.1,0.1,
9/10/2023 0:46,Sungai Besi,-91,28,4.1,4.4,
9/10/2023 0:47,Sungai Besi,-105,10,0.2,0.2,
9/10/2023 0:48,Sungai Besi,-97,48,2.6,3.1,
9/10/2023 0:49,Sungai Besi,-49,39,5.5,5.8,
9/10/2023 0:50,Sungai Besi,-46,42,5.8,6.1,
9/10/2023 0:51,Sungai Besi,-77,32,4.5,5.1,
9/10/2023 0:52,Sungai Besi,-104,11,0.2,0.2,
9/10/2023 0:53,Sungai Besi,-73,28,10.5,12.5,
9/10/2023 0:54,Sungai Besi,-66,42,0.02,0.045,
9/10/2023 0:55,Sungai Besi,-67,21,3.7,4,
9/10/2023 0:56,Sungai Besi,-58,5,0.8,1,
9/10/2023 0:57,Sungai Besi,-98,21,0.5,0.5,
9/10/2023 0:58,Sungai Besi,-91,28,4.1,4.4,
9/10/2023 0:59,Sungai Besi,-100,103,0.004,0.005,
9/10/2023 1:00,Sungai Besi,-106,7,0.1,0.1,
9/10/2023 1:01,Sungai Besi,-47,43,13.5,14.8,
9/10/2023 1:02,Sungai Besi,-101,102,0.003,0.004,
9/10/2023 1:03,Sungai Besi,-80,20,0.1,0.12,
9/10/2023 1:04,Sungai Besi,-100,103,0.004,0.005,
9/10/2023 1:05,Sungai Besi,-60,48,0.000001,0.015,
9/10/2023 1:06,Sungai Besi,-112,57,1.1,1.5,
9/10/2023 1:07,Sungai Besi,-93,46,0.63,0.63,
9/10/2023 1:08,Sungai Besi,-117,72,0.41,0.41,
9/10/2023 1:09,Sungai Besi,-73,20,3,3.3,
9/10/2023 1:10,Sungai Besi,-98,49,2.5,3,
9/10/2023 1:11,Sungai Besi,-95,47,0.61,0.61,
9/10/2023 1:12,Sungai Besi,-44,5,0.5,0.5,
9/10/2023 1:13,Sungai Besi,-90,35,3.3,3.7,
9/10/2023 1:14,Sungai Besi,-105,56,1.8,2.3,
9/10/2023 1:15,Sungai Besi,-95,46,0.65,0.65,
9/10/2023 1:16,Sungai Besi,-62,6,0.8,0.9,
9/10/2023 1:17,Sungai Besi,-74,29,10,12,
9/10/2023 1:18,Sungai Besi,-112,0.000001,0.1,0.1,
9/10/2023 1:19,Sungai Besi,-72,21,3.1,3.4,
9/10/2023 1:20,Sungai Besi,-82,36,4,4.6,
9/10/2023 1:21,Sungai Besi,-73,35,0.055,0.08,
9/10/2023 1:22,Sungai Besi,-93,46,0.63,0.63,
9/10/2023 1:23,Sungai Besi,-73,20,3,3.3,
9/10/2023 1:24,Sungai Besi,-84,20,0.165,0.185,
9/10/2023 1:25,Sungai Besi,-83,31,4,4.4,
9/10/2023 1:26,Sungai Besi,-76,23,2.7,3,
9/10/2023 1:27,Sungai Besi,-102,53,2.1,2.6,
9/10/2023 1:28,Sungai Besi,-43,5,0.5,0.5,
9/10/2023 1:29,Sungai Besi,-102,56,0.57,0.57,
9/10/2023 1:30,Sungai Besi,-95,40,2.8,3.2,
9/10/2023 1:31,Sungai Besi,-106,51,1.7,2.1,
9/10/2023 1:32,Sungai Besi,-73,28,10.5,12.5,
9/10/2023 1:33,Sungai Besi,-90,41,3.3,3.8,
9/10/2023 1:34,Sungai Besi,-52,5,0.6,0.6,
9/10/2023 1:35,Sungai Besi,-89,30,4.1,4.4,
9/10/2023 1:36,Sungai Besi,-79,33,4.3,4.8,
9/10/2023 1:37,Sungai Besi,-103,100,0.001,0.002,
9/10/2023 1:38,Sungai Besi,-104,12,0.2,0.2,
9/10/2023 1:39,Sungai Besi,-112,57,1.1,1.5,
9/10/2023 1:40,Sungai Besi,-92,37,3.1,3.5,
9/10/2023 1:41,Sungai Besi,-108,63,0.5,0.5,
9/10/2023 1:42,Sungai Besi,-92,37,3.1,3.5,
9/10/2023 1:43,Sungai Besi,-97,23,0.5,0.5,
9/10/2023 1:44,Sungai Besi,-90,26,1,1,
9/10/2023 1:45,Sungai Besi,-95,26,0.7,0.7,
9/10/2023 1:46,Sungai Besi,-68,25,11,12.5,
9/10/2023 1:47,Sungai Besi,-94,48,0.65,0.65,
9/10/2023 1:48,Sungai Besi,-51,5,0.6,0.6,
9/10/2023 1:49,Sungai Besi,-75,45,2,2,
9/10/2023 1:50,Sungai Besi,-67,7,1,1.1,
9/10/2023 1:51,Sungai Besi,-80,30,11,12.5,
9/10/2023 1:52,Sungai Besi,-102,16,0.4,0.4,
9/10/2023 1:53,Sungai Besi,-105,56,1.8,2.3,
9/10/2023 1:54,Sungai Besi,-75,30,5,5.7,
9/10/2023 1:55,Sungai Besi,-48,40,5.6,5.9,
9/10/2023 1:56,Sungai Besi,-61,29,12.1,13.4,
9/10/2023 1:57,Sungai Besi,-53,5,0.6,0.6,
9/10/2023 1:58,Sungai Besi,-81,28,4.1,4.5,
9/10/2023 1:59,Sungai Besi,-85,19,0.15,0.175,
9/10/2023 2:00,Sungai Besi,-64,44,0.01,0.035,
9/10/2023 2:01,Sungai Besi,-81,32,4.2,4.7,
9/10/2023 2:02,Sungai Besi,-79,24,2.3,2.6,
9/10/2023 2:03,Sungai Besi,-65,43,0.015,0.04,
9/10/2023 2:04,Sungai Besi,-53,5,0.6,0.6,
9/10/2023 2:05,Sungai Besi,-104,59,0.54,0.54,
9/10/2023 2:06,Sungai Besi,-48,5,0.5,0.5,
9/10/2023 2:07,Sungai Besi,-110,0.000001,0.1,0.1,
9/10/2023 2:08,Sungai Besi,-96,41,2.7,3.1,
9/10/2023 2:09,Sungai Besi,-94,27,0.6,0.6,
9/10/2023 2:10,Sungai Besi,-76,32,12,14,
9/10/2023 2:11,Sungai Besi,-82,26,0.1,0.125,
9/10/2023 2:12,Sungai Besi,-64,25,11.7,13,
9/10/2023 2:13,Sungai Besi,-90,35,3.3,3.7,
9/10/2023 2:14,Sungai Besi,-94,48,0.65,0.65,
9/10/2023 2:15,Sungai Besi,-106,57,1.7,2.2,
9/10/2023 2:16,Sungai Besi,-51,5,0.6,0.6,
9/10/2023 2:17,Sungai Besi,-53,37,12.9,14.2,
9/10/2023 2:18,Sungai Besi,-100,54,0.59,0.59,
9/10/2023 2:19,Sungai Besi,-46,5,0.5,0.5,
9/10/2023 2:20,Sungai Besi,-112,67,0.46,0.46,
9/10/2023 2:21,Sungai Besi,-103,54,2,2.5,
9/10/2023 2:22,Sungai Besi,-80,31,4.4,4.9,
9/10/2023 2:23,Sungai Besi,-94,45,0.64,0.64,
9/10/2023 2:24,Sungai Besi,-90,50,0.5,0.55,
9/10/2023 2:25,Sungai Besi,-74,29,10,12,
9/10/2023 2:26,Sungai Besi,-58,32,12.4,13.7,
9/10/2023 2:27,Sungai Besi,-89,30,4.1,4.4,
9/10/2023 2:28,Sungai Besi,-72,20,3.2,3.5,
9/10/2023 2:29,Sungai Besi,-95,100,0.01,0.015,
9/10/2023 2:30,Sungai Besi,-69,9,1.2,1.3,
9/10/2023 2:31,Sungai Besi,-77,32,4.5,5.1,
9/10/2023 2:32,Sungai Besi,-75,45,2,2,
9/10/2023 2:33,Sungai Besi,-50,5,0.6,0.6,
9/10/2023 2:34,Sungai Besi,-77,24,2.6,2.9,
9/10/2023 2:35,Sungai Besi,-42,5,0.4,0.4,
9/10/2023 2:36,Sungai Besi,-98,43,0.68,0.68,
9/10/2023 2:37,Sungai Besi,-95,46,0.65,0.65,
9/10/2023 2:38,Sungai Besi,-88,18,0.145,0.17,
9/10/2023 2:39,Sungai Besi,-43,49,14.1,15.4,
9/10/2023 2:40,Sungai Besi,-75,45,2,2,
9/10/2023 2:41,Sungai Besi,-67,41,0.025,0.05,
9/10/2023 2:42,Sungai Besi,-52,5,0.6,0.6,
9/10/2023 2:43,Sungai Besi,-98,51,0.62,0.62,
9/10/2023 2:44,Sungai Besi,-60,30,12.2,13.5,
9/10/2023 2:45,Sungai Besi,-79,24,2.5,2.8,
9/10/2023 2:46,Sungai Besi,-112,67,0.46,0.46,
9/10/2023 2:47,Sungai Besi,-63,45,0.005,0.03,
9/10/2023 2:48,Sungai Besi,-80,31,4.4,4.9,
9/10/2023 2:49,Sungai Besi,-42,5,0.4,0.4,
9/10/2023 2:50,Sungai Besi,-91,28,4.1,4.4,
9/10/2023 2:51,Sungai Besi,-53,5,0.6,0.6,
9/10/2023 2:52,Sungai Besi,-120,75,0.38,0.38,
9/10/2023 2:53,Sungai Besi,-74,22,2.9,3.2,
9/10/2023 2:54,Sungai Besi,-63,26,11.8,13.1,
9/10/2023 2:55,Sungai Besi,-69,19,3.5,3.8,
9/10/2023 2:56,Sungai Besi,-56,34,12.6,13.9,
9/10/2023 2:57,Sungai Besi,-45,45,13.7,15,
9/10/2023 2:58,Sungai Besi,-99,44,2.4,2.8,
9/10/2023 2:59,Sungai Besi,-64,44,0.01,0.035,
9/10/2023 3:00,Sungai Besi,-80,23,2.2,2.5,
9/10/2023 3:01,Sungai Besi,-42,5,0.4,0.4,
9/10/2023 3:02,Sungai Besi,-87,32,3.6,4,
9/10/2023 3:03,Sungai Besi,-81,28,4.1,4.5,
9/10/2023 3:04,Sungai Besi,-104,99,0.001,0.002,
9/10/2023 3:05,Sungai Besi,-90,26,1,1,
9/10/2023 3:06,Sungai Besi,-85,28,1.5,1.5,
9/10/2023 3:07,Sungai Besi,-120,75,0.38,0.38,
9/10/2023 3:08,Sungai Besi,-67,24,11.2,12.8,
9/10/2023 3:09,Sungai Besi,-83,34,3.2,3.5,
9/10/2023 3:10,Sungai Besi,-79,24,2.3,2.6,
9/10/2023 3:11,Sungai Besi,-52,5,0.6,0.6,
9/10/2023 3:12,Sungai Besi,-75,30,5,5.7,
9/10/2023 3:13,Sungai Besi,-79,24,2.3,2.6,
9/10/2023 3:14,Sungai Besi,-67,21,3.7,4,
9/10/2023 3:15,Sungai Besi,-112,67,0.46,0.46,
9/10/2023 3:16,Sungai Besi,-69,26,10.9,12.4,
9/10/2023 3:17,Sungai Besi,-43,48,14,15.3,
9/10/2023 3:18,Sungai Besi,-80,31,4.4,4.9,
9/10/2023 3:19,Sungai Besi,-88,33,3.5,3.9,
9/10/2023 3:20,Sungai Besi,-48,40,5.6,5.9,
9/10/2023 3:21,Sungai Besi,-104,11,0.2,0.2,
9/10/2023 3:22,Sungai Besi,-91,28,4.1,4.4,
9/10/2023 3:23,Sungai Besi,-104,11,0.2,0.2,
9/10/2023 3:24,Sungai Besi,-119,74,0.39,0.39,
9/10/2023 3:25,Sungai Besi,-85,23,0.115,0.14,
9/10/2023 3:26,Sungai Besi,-100,45,2.3,2.7,
9/10/2023 3:27,Sungai Besi,-100,54,0.59,0.59,
9/10/2023 3:28,Sungai Besi,-94,48,0.65,0.65,
9/10/2023 3:29,Sungai Besi,-85,19,0.15,0.175,
9/10/2023 3:30,Sungai Besi,-85,21,0.16,0.19,
9/10/2023 3:31,Sungai Besi,-102,15,0.3,0.3,
9/10/2023 3:32,Sungai Besi,-113,68,0.45,0.45,
9/10/2023 3:33,Sungai Besi,-102,57,0.56,0.56,
9/10/2023 3:34,Sungai Besi,-77,31,11,13,
9/10/2023 3:35,Sungai Besi,-102,101,0.002,0.003,
9/10/2023 3:36,Sungai Besi,-122,77,0.36,0.36,
9/10/2023 3:37,Sungai Besi,-76,31,4.6,5.2,
9/10/2023 3:38,Sungai Besi,-55,35,12.7,14,
9/10/2023 3:39,Sungai Besi,-80,30,11,12.5,
9/10/2023 3:40,Sungai Besi,-79,24,2.3,2.6,
9/10/2023 3:41,Sungai Besi,-103,58,0.55,0.55,
9/10/2023 3:42,Sungai Besi,-72,20,3.2,3.5,
9/10/2023 3:43,Sungai Besi,-81,28,4.1,4.5,
9/10/2023 3:44,Sungai Besi,-47,43,13.5,14.8,
9/10/2023 3:45,Sungai Besi,-102,99,0.001,0.002,
9/10/2023 3:46,Sungai Besi,-77,24,2.6,2.9,
9/10/2023 3:47,Sungai Besi,-115,70,0.43,0.43,
9/10/2023 3:48,Sungai Besi,-85,28,1.5,1.5,
9/10/2023 3:49,Sungai Besi,-53,5,0.6,0.6,
9/10/2023 3:50,Sungai Besi,-101,17,0.4,0.4,
9/10/2023 3:51,Sungai Besi,-42,5,0.4,0.4,
9/10/2023 3:52,Sungai Besi,-105,56,1.8,2.3,
9/10/2023 3:53,Sungai Besi,-86,19,0.155,0.18,
9/10/2023 3:54,Sungai Besi,-120,75,0.38,0.38,
9/10/2023 3:55,Sungai Besi,-69,19,3.5,3.8,
9/10/2023 3:56,Sungai Besi,-105,10,0.2,0.2,
9/10/2023 3:57,Sungai Besi,-94,27,0.6,0.6,
9/10/2023 3:58,Sungai Besi,-81,29,10.3,12.1,
9/10/2023 3:59,Sungai Besi,-105,50,1.8,2.2,
9/10/2023 4:00,Sungai Besi,-52,38,13,14.3,
9/10/2023 4:01,Sungai Besi,-63,27,11.9,13.2,
9/10/2023 4:02,Sungai Besi,-123,78,0.35,0.35,
9/10/2023 4:03,Sungai Besi,-57,31,4.7,5,
9/10/2023 4:04,Sungai Besi,-47,41,5.7,6,
9/10/2023 4:05,Sungai Besi,-85,19,0.15,0.175,
9/10/2023 4:06,Sungai Besi,-105,9,0.1,0.1,
9/10/2023 4:07,Sungai Besi,-46,5,0.5,0.5,
9/10/2023 4:08,Sungai Besi,-97,48,2.6,3.1,
9/10/2023 4:09,Sungai Besi,-100,51,2.3,2.8,
9/10/2023 4:10,Sungai Besi,-85,36,3.8,4.3,
9/10/2023 4:11,Sungai Besi,-109,1,0.1,0.1,
9/10/2023 4:12,Sungai Besi,-94,48,0.65,0.65,
9/10/2023 4:13,Sungai Besi,-63,6,0.9,1,
9/10/2023 4:14,Sungai Besi,-100,54,0.59,0.59,
9/10/2023 4:15,Sungai Besi,-98,43,0.68,0.68,
9/10/2023 4:16,Sungai Besi,-98,105,0.006,0.007,
9/10/2023 4:17,Sungai Besi,-93,46,0.63,0.63,
9/10/2023 4:18,Sungai Besi,-118,73,0.4,0.4,
9/10/2023 4:19,Sungai Besi,-75,45,2,2,
9/10/2023 4:20,Sungai Besi,-46,44,13.6,14.9,
9/10/2023 4:21,Sungai Besi,-43,49,14.1,15.4,
9/10/2023 4:22,Sungai Besi,-79,24,2.3,2.6,
9/10/2023 4:23,Sungai Besi,-97,48,2.6,3.1,
9/10/2023 4:24,Sungai Besi,-100,54,0.59,0.59,
9/10/2023 4:25,Sungai Besi,-77,32,4.5,5.1,
9/10/2023 4:26,Sungai Besi,-87,32,3.7,4,
9/10/2023 4:27,Sungai Besi,-88,18,0.145,0.17,
9/10/2023 4:28,Sungai Besi,-78,25,2.4,2.7,
9/10/2023 4:29,Sungai Besi,-116,71,0.42,0.42,
9/10/2023 4:30,Sungai Besi,-98,43,0.68,0.68,
9/10/2023 4:31,Sungai Besi,-106,57,1.7,2.2,
9/10/2023 4:32,Sungai Besi,-95,47,0.61,0.61,
9/10/2023 4:33,Sungai Besi,-89,30,4.1,4.4,
9/10/2023 4:34,Sungai Besi,-77,32,4.5,5.1,
9/10/2023 4:35,Sungai Besi,-101,52,2.2,2.7,
9/10/2023 4:36,Sungai Besi,-83,37,4.2,4.8,
9/10/2023 4:37,Sungai Besi,-81,28,4.1,4.5,
9/10/2023 4:38,Sungai Besi,-97,23,0.5,0.5,
9/10/2023 4:39,Sungai Besi,-88,39,3.5,4,
9/10/2023 4:40,Sungai Besi,-108,63,0.5,0.5,
9/10/2023 4:41,Sungai Besi,-67,21,3.7,4,
9/10/2023 4:42,Sungai Besi,-66,26,11,12.3,
9/10/2023 4:43,Sungai Besi,-70,18,3.4,3.7,
9/10/2023 4:44,Sungai Besi,-110,55,1.3,1.7,
9/10/2023 4:45,Sungai Besi,-98,105,0.006,0.007,
9/10/2023 4:46,Sungai Besi,-98,22,0.5,0.5,
9/10/2023 4:47,Sungai Besi,-43,45,6.1,6.4,
9/10/2023 4:48,Sungai Besi,-45,45,13.7,15,
9/10/2023 4:49,Sungai Besi,-111,0.000001,0.1,0.1,
9/10/2023 4:50,Sungai Besi,-81,32,4.2,4.7,
9/10/2023 4:51,Sungai Besi,-53,5,0.6,0.6,
9/10/2023 4:52,Sungai Besi,-68,25,11,12.5,
9/10/2023 4:53,Sungai Besi,-62,6,0.8,0.9,
9/10/2023 4:54,Sungai Besi,-63,27,11.9,13.2,
9/10/2023 4:55,Sungai Besi,-88,39,3.5,4,
9/10/2023 4:56,Sungai Besi,-95,100,0.01,0.015,
9/10/2023 4:57,Sungai Besi,-47,5,0.5,0.5,
9/10/2023 4:58,Sungai Besi,-95,46,2.8,3.3,
9/10/2023 4:59,Sungai Besi,-67,21,3.7,4,
9/10/2023 5:00,Sungai Besi,-97,42,2.6,3,
9/10/2023 5:01,Sungai Besi,-119,74,0.39,0.39,
9/10/2023 5:02,Sungai Besi,-77,31,0.075,0.1,
9/10/2023 5:03,Sungai Besi,-64,44,0.01,0.035,
9/10/2023 5:04,Sungai Besi,-80,35,4.1,4.7,
9/10/2023 5:05,Sungai Besi,-77,32,4.5,5.1,
9/10/2023 5:06,Sungai Besi,-74,22,2.9,3.2,
9/10/2023 5:07,Sungai Besi,-78,25,2,3,
9/10/2023 5:08,Sungai Besi,-42,5,0.4,0.4,
9/10/2023 5:09,Sungai Besi,-48,42,13.4,14.7,
9/10/2023 5:10,Sungai Besi,-92,47,0.62,0.62,
9/10/2023 5:11,Sungai Besi,-99,20,0.4,0.4,
9/10/2023 5:12,Sungai Besi,-107,5,0.1,0.1,
9/10/2023 5:13,Sungai Besi,-96,41,2.7,3.1,
9/10/2023 5:14,Sungai Besi,-88,30,1,1,
9/10/2023 5:15,Sungai Besi,-93,46,0.63,0.63,
9/10/2023 5:16,Sungai Besi,-112,67,0.46,0.46,
9/10/2023 5:17,Sungai Besi,-59,5,0.9,1.1,
9/10/2023 5:18,Sungai Besi,-65,23,3.9,4.2,
9/10/2023 5:19,Sungai Besi,-42,5,0.4,0.4,
9/10/2023 5:20,Sungai Besi,-97,49,0.64,0.64,
9/10/2023 5:21,Sungai Besi,-77,24,2.6,2.9,
9/10/2023 5:22,Sungai Besi,-42,5,0.4,0.4,
9/10/2023 5:23,Sungai Besi,-94,45,0.64,0.64,
9/10/2023 5:24,Sungai Besi,-90,29,4,4.3,
9/10/2023 5:25,Sungai Besi,-46,5,0.5,0.5,
9/10/2023 5:26,Sungai Besi,-90,29,4,4.3,
9/10/2023 5:27,Sungai Besi,-76,31,4.6,5.2,
9/10/2023 5:28,Sungai Besi,-69,19,3.5,3.8,
9/10/2023 5:29,Sungai Besi,-87,38,3.6,4.1,
9/10/2023 5:30,Sungai Besi,-83,34,3.2,3.5,
9/10/2023 5:31,Sungai Besi,-103,100,0.001,0.002,
9/10/2023 5:32,Sungai Besi,-118,73,0.4,0.4,
9/10/2023 5:33,Sungai Besi,-87,28,1.2,1.2,
9/10/2023 5:34,Sungai Besi,-74,22,2.9,3.2,
9/10/2023 5:35,Sungai Besi,-75,30,5,5.7,
9/10/2023 5:36,Sungai Besi,-97,44,0.67,0.67,
9/10/2023 5:37,Sungai Besi,-95,46,2.8,3.3,
9/10/2023 5:38,Sungai Besi,-82,21,0.16,0.18,
9/10/2023 5:39,Sungai Besi,-108,63,0.5,0.5,
9/10/2023 5:40,Sungai Besi,-51,37,5.3,5.6,
9/10/2023 5:41,Sungai Besi,-73,20,3,3.3,
9/10/2023 5:42,Sungai Besi,-95,46,0.65,0.65,
9/10/2023 5:43,Sungai Besi,-66,26,11,12.3,
9/10/2023 5:44,Sungai Besi,-73,20,3,3.3,
9/10/2023 5:45,Sungai Besi,-51,5,0.6,0.6,
9/10/2023 5:46,Sungai Besi,-46,5,0.5,0.5,
9/10/2023 5:47,Sungai Besi,-79,34,4.3,4.9,
9/10/2023 5:48,Sungai Besi,-79,24,2.5,2.8,
9/10/2023 5:49,Sungai Besi,-54,5,0.6,0.7,
9/10/2023 5:50,Sungai Besi,-75,33,0.065,0.09,
9/10/2023 5:51,Sungai Besi,-89,34,3.4,3.8,
9/10/2023 5:52,Sungai Besi,-62,26,4.2,4.5,
9/10/2023 5:53,Sungai Besi,-68,20,3.6,3.9,
9/10/2023 5:54,Sungai Besi,-85,21,0.16,0.19,
9/10/2023 5:55,Sungai Besi,-85,23,0.115,0.14,
9/10/2023 5:56,Sungai Besi,-91,25,0.9,0.9,
9/10/2023 5:57,Sungai Besi,-83,31,4,4.4,
9/10/2023 5:58,Sungai Besi,-94,48,0.65,0.65,
9/10/2023 5:59,Sungai Besi,-50,5,0.6,0.6,
9/10/2023 6:00,Sungai Besi,-45,45,13.7,15,
9/10/2023 6:01,Sungai Besi,-94,48,0.65,0.65,
9/10/2023 6:02,Sungai Besi,-97,42,2.6,3,
9/10/2023 6:03,Sungai Besi,-64,44,0.01,0.035,
9/10/2023 6:04,Sungai Besi,-74,34,0.06,0.085,
9/10/2023 6:05,Sungai Besi,-100,51,2.3,2.8,
9/10/2023 6:06,Sungai Besi,-64,25,11.7,13,
9/10/2023 6:07,Sungai Besi,-78,30,0.08,0.105,
9/10/2023 6:08,Sungai Besi,-62,6,0.8,0.9,
9/10/2023 6:09,Sungai Besi,-86,18,0.155,0.18,
9/10/2023 6:10,Sungai Besi,-96,41,2.7,3.1,
9/10/2023 6:11,Sungai Besi,-89,30,4.1,4.4,
9/10/2023 6:12,Sungai Besi,-104,99,0.001,0.002,
9/10/2023 6:13,Sungai Besi,-60,48,0.000001,0.015,
9/10/2023 6:14,Sungai Besi,-97,44,0.67,0.67,
9/10/2023 6:15,Sungai Besi,-94,48,0.65,0.65,
9/10/2023 6:16,Sungai Besi,-74,22,2.9,3.2,
9/10/2023 6:17,Sungai Besi,-120,75,0.38,0.38,
9/10/2023 6:18,Sungai Besi,-100,45,2.3,2.7,
9/10/2023 6:19,Sungai Besi,-108,53,1.5,1.9,
9/10/2023 6:20,Sungai Besi,-92,25,0.8,0.8,
9/10/2023 6:21,Sungai Besi,-106,51,1.7,2.1,
9/10/2023 6:22,Sungai Besi,-122,77,0.36,0.36,
9/10/2023 6:23,Sungai Besi,-78,33,4.4,5,
9/10/2023 6:24,Sungai Besi,-91,48,0.6,0.6,
9/10/2023 6:25,Sungai Besi,-80,29,4.2,4.6,
9/10/2023 6:26,Sungai Besi,-102,16,0.4,0.4,
9/10/2023 6:27,Sungai Besi,-61,6,0.7,0.8,
9/10/2023 6:28,Sungai Besi,-108,63,0.5,0.5,
9/10/2023 6:29,Sungai Besi,-101,46,2.2,2.6,
9/10/2023 6:30,Sungai Besi,-51,5,0.6,0.6,
9/10/2023 6:31,Sungai Besi,-70,18,3.4,3.7,
9/10/2023 6:32,Sungai Besi,-83,34,4,4.5,
9/10/2023 6:33,Sungai Besi,-109,0.000001,0.1,0.1,
9/10/2023 6:34,Sungai Besi,-90,26,1,1,
9/10/2023 6:35,Sungai Besi,-79,29,10.5,12.3,
9/10/2023 6:36,Sungai Besi,-98,49,2.5,3,
9/10/2023 6:37,Sungai Besi,-59,5,0.9,1.1,
9/10/2023 6:38,Sungai Besi,-81,35,3.8,4.4,
9/10/2023 6:39,Sungai Besi,-88,39,3.5,4,
9/10/2023 6:40,Sungai Besi,-111,66,0.47,0.47,
9/10/2023 6:41,Sungai Besi,-99,42,0.69,0.69,
9/10/2023 6:42,Sungai Besi,-50,38,5.4,5.7,
9/10/2023 6:43,Sungai Besi,-105,8,0.1,0.1,
9/10/2023 6:44,Sungai Besi,-51,39,13.1,14.4,
9/10/2023 6:45,Sungai Besi,-98,43,0.68,0.68,
9/10/2023 6:46,Sungai Besi,-108,63,0.5,0.5,
9/10/2023 6:47,Sungai Besi,-111,66,0.47,0.47,
9/10/2023 6:48,Sungai Besi,-87,19,0.15,0.175,
9/10/2023 6:49,Sungai Besi,-65,23,3.9,4.2,
9/10/2023 6:50,Sungai Besi,-55,5,0.7,0.8,
9/10/2023 6:51,Sungai Besi,-98,51,0.62,0.62,
9/10/2023 6:52,Sungai Besi,-66,7,1.1,1.2,
9/10/2023 6:53,Sungai Besi,-109,64,0.49,0.49,
9/10/2023 6:54,Sungai Besi,-84,26,10.9,12.1,
9/10/2023 6:55,Sungai Besi,-80,30,11,12.5,
9/10/2023 6:56,Sungai Besi,-76,31,4.6,5.2,
9/10/2023 6:57,Sungai Besi,-69,26,10.9,12.4,
9/10/2023 6:58,Sungai Besi,-41,47,6.3,6.6,
9/10/2023 6:59,Sungai Besi,-49,5,0.6,0.6,
9/10/2023 7:00,Sungai Besi,-94,27,0.6,0.6,
9/10/2023 7:01,Sungai Besi,-58,5,0.8,1,
9/10/2023 7:02,Sungai Besi,-40,5,0.4,0.4,
9/10/2023 7:03,Sungai Besi,-88,33,3.5,3.9,
9/10/2023 7:04,Sungai Besi,-65,23,3.9,4.2,
9/10/2023 7:05,Sungai Besi,-57,5,0.7,0.8,
9/10/2023 7:06,Sungai Besi,-83,31,4,4.4,
9/10/2023 7:07,Sungai Besi,-104,49,1.9,2.3,
9/10/2023 7:08,Sungai Besi,-96,47,2.7,3.2,
9/10/2023 7:09,Sungai Besi,-58,32,12.4,13.7,
9/10/2023 7:10,Sungai Besi,-97,24,0.5,0.5,
9/10/2023 7:11,Sungai Besi,-113,58,1,1.4,
9/10/2023 7:12,Sungai Besi,-55,33,4.9,5.2,
